"id","tyc","gaia","hyg","hip","hd","hr","gl","bayer","flam","con","proper","ra","dec","pos_src","dist","x0","y0","z0","dist_src","mag","absmag","ci","mag_src","rv","rv_src","pm_ra","pm_dec","pm_src","vx","vy","vz","spect","spect_src"
"706623","772-1776-1","3162769115973745920","35888","35987","58187","2820","","","1","CMi","","7.41616101","11.66952121","T","91.078","-32.317","83.135","18.422","G_R3","5.37","0.573","0.105","HIP","-7.305","G_R3","-15.574","-15.478","G_R3","8.369","-2.971","-8.022","A4III","T"
"708959","1918-2339-1","873035017257455104","35946","36046","58207","2821","","Iot","60","Gem","","7.42877664","27.79808119","T","41.6317","-13.456","34.281","19.415","G_R3","3.78","0.683","1.024","HIP","8.0","HYG","-122.06","-85.133","G_R3","16.975","22.683","-11.132","G8III","T"
"708738","764-2771-1","3155451625572457344","35941","36041","58367","2828","","Eps","2","CMi","","7.42747145","9.27609612","T","250.5789","-90.283","230.233","40.391","G_R3","4.99","-2.005","0.991","HIP","-7.15","G_R3","-4.583","-8.414","G_R3","7.056","-3.082","-11.017","G8III","T"
"710899","8132-2109-1","5493670437564673408","36013","36114","59219","2862","","","","Car","","7.43940279","-51.01848056","T","186.1642","-43.094","108.893","-144.715","G_R3","5.09","-1.259","1.038","HIP","10.374","G_R3","-6.448","6.525","G_R3","1.243","12.324","-4.442","K0 III","T"
"711961","3401-1648-1","976842521375217280","36044","36145","58142","2818","","","21","Lyn","","7.4452367","49.21152216","T","84.0185","-20.275","51.005","63.613","G_R3","4.61","-0.012","-0.001","HIP","25.946","G_R3","-10.185","-48.768","G_R3","-7.924","30.915","6.956","A1IV","T"
"713289","764-2774-1","","36087","36188","58715","2845","","Bet","3","CMi","Gomeisa","7.452512","8.289315","HIP_X","49.5786","-18.21","45.556","7.148","HIP","2.89","-0.586","-0.097","HIP","22.0","HYG","-50.28","-38.45","HYG","2.409","25.811","-5.771","B8Vvar","HYG"
"714992","1359-2673-1","865209037088705024","36136","36238","58728","2846","","","63","Gem","","7.46232132","21.4452599","T","32.4604","-11.286","28.026","11.868","G_R3","5.2","2.643","0.455","HIP","25.0","HYG","-56.45","-121.068","G_R3","-3.179","31.148","-8.2","F5IV-V","T"
"715836","177-2986-1","3142543393422930304","36163","36265","58923","2851","","Eta","5","CMi","","7.46724285","6.94197237","T","97.8746","-36.409","90.077","11.83","G_R3","5.22","0.267","0.221","HIP","19.094","G_R3","-3.109","-43.633","G_R3","-6.683","20.382","-17.788","F 0 III","T"
"716220","764-2772-1","3143460557918325248","36182","36284","58972","2854","","Gam","4","CMi","","7.46938736","8.92553211","T","319.081","-118.2903","292.1805","49.5068","G_R3","4.33","-3.19","1.425","HIP","47.0","HYG","-62.112","11.141","G_R3","70.641","75.87","23.94","K3III","T"
"718963","7643-2149-1","5585775259613338368","36260","36363","59635","2875","","","","Pup","","7.48491542","-38.81206705","T","196.6852","-58.09","141.823","-123.276","G_R3","5.41","-1.059","-0.148","HIP","24.0","HYG","-19.836","15.281","G_R3","6.642","32.579","-3.941","B3 V","T"
"719018","2452-2167-1","","36263","36366","58946","2852","Gl 274A","Rho","62","Gem","","7.48519925","31.78453362","T","18.0473","-5.816","14.196","9.506","HIP","4.16","2.878","0.32","HIP","3.1","HYG","159.33","193.82","HYG","-10.301","-10.811","15.728","F0V","T"
"719667","1918-2337-1","873246776325007232","36290","36393","59037","2857","","","64","Gem","","7.48901125","28.11827478","T","54.0429","-18.114","44.089","25.47","G_R3","5.07","1.406","0.12","HIP","32.137","G_R3","-33.931","-52.782","G_R3","-5.153","35.416","3.22","A6V","T"
"721038","1918-2338-1","873217295669693952","36326","36429","59148","2861","","","65","Gem","","7.49687828","27.916139","T","129.5672","-43.727","105.8113","60.6609","G_R3","5.01","-0.552","1.117","HIP","36.0","HYG","-29.312","-21.779","G_R3","2.098","42.063","5.034","K2III","T"
"719355","7655-2687-1","5512070906394195968","36274","36377","59717","2878","","Sig","","Pup","","7.48717516","-43.30143311","T","58.7428","-16.227","39.551","-40.288","G_R3","3.25","-0.595","1.509","HIP","88.0","HYG","-61.628","189.627","G_R3","-22.179","99.269","-21.924","K5 III","T"
"721161","6538-3324-1","5618683092877834368","36328","36431","59612","2874","","","","Pup","","7.497615","-23.024287","HIP_X","1327.1686","-466.722","1128.76","-519.084","G_R3","4.85","-5.765","0.243","HIP","35.613","G_R3","-2.831","4.172","G_R3","0.014","46.581","10.226","A6Ib/II","HYG"
"721392","3401-1647-1","976893923544104576","36336","36439","58855","2849","GJ 9234","","22","Lyn","","7.49887655","49.6724587","T","20.4021","-5.049","12.2","15.554","G_R3","5.35","3.802","0.47","HIP","-27.074","G_R3","111.047","-82.884","G_R3","-5.56","-14.65","-25.828","F6V","T"
"723724","7105-3516-1","5593345912571693824","36412","36514","59890","2881","","","","Pup","","7.511834","-30.962281","HIP_X","416.6835","-137.758","329.685","-214.373","G_R3","4.65","-3.449","0.904","HIP","15.478","G_R3","-11.969","1.055","G_R3","16.285","22.351","-6.176","G2Ib...","HYG"
"720996","772-1775-1","3162840378069441024","36322","36425","59294","2864","","","6","CMi","","7.49660647","12.00656121","T","180.4752","-67.409","163.15","37.543","G_R3","4.55","-1.732","1.276","HIP","-16.321","G_R3","0.622","-19.161","G_R3","4.302","-11.806","-19.43","K2III","T"
"724822","4539-1189-1","1148730170578687744","36444","36547","55966","2742","","","","Cam","","7.51790597","82.41146515","T","152.5583","-7.797","18.577","151.222","G_R3","4.92","-0.997","1.633","HIP","14.0","HYG","-3.633","-41.623","G_R3","-9.84","30.234","9.902","M3","T"
"727010","1364-1582-1","3169225963647395712","36512","36616","59686","2877","","","","Gem","","7.53011009","17.08604425","T","88.2631","-32.899","77.689","25.932","G_R3","5.45","0.721","1.126","HIP","-33.351","G_R3","39.385","-75.752","G_R3","-6.374","-27.206","-40.095","K0","T"
"727897","182-2739-1","3134980196535340160","36537","36641","59881","2880","","Del-1","7","CMi","","7.53498559","1.91447711","T","250.652","-97.983","230.555","8.374","G_R3","5.24","-1.755","0.23","HIP","34.515","G_R3","-2.129","-0.868","G_R3","-11.178","32.768","0.123","F0 V","T"
"733119","7117-2765-1","5587933566581112192","36672","36778","60606","2911","","","","Pup","","7.56417848","-36.3383938","T","388.0681","-124.463","286.755","-229.951","G_R3","5.42","-2.525","-0.078","HIP","-9.0","HYG","-7.398","6.062","G_R3","12.74","4.83","14.316","B2 VNE","T"
"732955","5409-1859-1","3030133379058134144","36667","36773","60414","2902","","","","Pup","","7.56332316","-14.5238965","T","738.6615","-284.5542","655.9989","-185.244","G_R3","4.82","-4.522","1.362","HIP","22.0","HYG","-6.997","3.998","G_R3","12.605","32.509","8.035","M2 III","T"
"732414","1360-2332-1","3168484239974909312","36654","36760","60107","2886","","","68","Gem","","7.5601348","15.82666229","T","141.8681","-54.2107","125.2627","38.6912","G_R3","5.27","-0.489","0.055","HIP","12.0","HYG","-18.612","-11.058","G_R3","6.096","17.428","-3.882","A1V","T"
"735275","2457-2407-1","892348694913501952","36744","36850","60179","2891","Gl 278A","Alp","66","Gem","Castor","7.57666793","31.88863645","T","15.5958","-5.312","12.13","8.239","HIP","1.58","0.615","0.034","HIP","6.0","HYG","-206.33","-148.18","HYG","9.608","16.087","-6.132","A1V","T"
"733715","5991-217-1","5619121248267202688","36689","36795","60532","2906","Gl 279","","","Pup","","7.567551","-22.296067","HIP_X","26.2206","-9.679","22.246","-9.948","G_R3","4.44","2.347","0.521","HIP","61.219","G_R3","-40.18","46.791","G_R3","-18.899","55.955","-17.845","F6V","HYG"
"734412","6539-3802-1","5618420137803147008","36711","36817","60584","2909","","","","Pup","","7.57183916","-23.4736603","T","30.5375","-11.204","25.672","-12.164","G_R3","5.06","2.636","0.468","HIP","-4.748","G_R3","-88.134","-0.86","G_R3","13.455","1.066","1.777","F5/7 V","T"
"738455","8552-1360-1","5492385009689408640","36836","36942","61248","2934","","","","Car","","7.59436774","-52.53383268","T","128.077","-31.583","71.219","-101.656","G_R3","4.93","-0.607","1.373","HIP","63.068","G_R3","22.335","-11.593","G_R3","-25.684","24.466","-54.34","K3 III","T"
"736959","2453-1917-1","879873945221537024","36790","36896","60318","2896","","","","Gem","","7.58577729","30.96093371","T","126.3903","-43.7136","99.1755","65.0224","G_R3","5.34","-0.169","1.01","HIP","-6.0","HYG","-25.437","7.399","G_R3","16.941","-0.648","0.715","K0III","T"
"737646","6551-3461-1","5612056164501840768","36811","36917","60863","2922","","","","Pup","","7.58969378","-28.36931859","T","73.4295","-26.1206","59.0962","-34.8898","G_R3","4.65","0.321","-0.111","HIP","3.0","HYG","-60.256","-7.742","G_R3","18.635","9.723","-3.797","B8 V","T"
"746319","6543-3376-1","5614158258941878144","37067","37173","61429","2944","","","","Pup","","7.638346","-25.364804","HIP_X","206.0083","-77.417","169.287","-88.25","G_R3","4.69","-1.879","-0.1","HIP","19.464","G_R3","-2.344","-6.468","G_R3","-4.107","14.485","-14.046","B8IV","HYG"
"739235","1919-2109-1","872128538640246144","36856","36962","60522","2905","","Ups","69","Gem","","7.59870847","26.89574745","T","77.6635","-28.15","63.284","35.133","G_R3","4.06","-0.391","1.54","HIP","-21.0","HYG","-32.841","-106.002","G_R3","11.484","3.932","-44.304","K5III","T"
"743211","4838-3344-1","3057302723688977536","36982","37088","61064","2927","","","25","Mon","","7.62130305","-4.11098095","T","63.3017","-26.002","57.536","-4.538","G_R3","5.14","1.133","0.442","HIP","47.251","G_R3","-67.624","16.998","G_R3","-1.068","51.638","1.7","F3 IV","T"
"743475","7113-3280-1","","36990","37096","61330","2937","","","","Pup","","7.62280792","-34.96852245","T","110.4972","-37.323","82.499","-63.329","HIP","4.53","-0.687","-0.081","HIP","24.0","HYG","-13.65","16.53","HYG","-3.638","25.387","-6.66","B8 IV/V","T"
"747881","6547-2626-1","","37124","37229","61555","2948","","","","Pup","","7.64705002","-26.80180356","T","106.2699","-39.647","86.168","-47.921","HIP","3.8","-1.332","-0.159","HIP","24.0","HYG","-17.0","23.08","HYG","-3.364","27.803","-0.444","B6 V","T"
"748861","2462-2103-1","894363992351617920","37159","37265","61110","2930","","Omi","71","Gem","Jishui","7.65275885","34.58435476","T","51.7229","-17.856","38.659","29.359","G_R3","4.89","1.322","0.413","HIP","13.705","G_R3","-37.975","-105.132","G_R3","-2.413","27.431","-13.443","F3III","T"
"749263","187-2184-1","","37173","37279","61421","2943","Gl 280A","Alp","10","CMi","Procyon","7.65514946","5.22750767","T","3.5142","-1.469","3.176","0.32","HIP","0.4","2.671","0.432","HIP","-4.0","HYG","-716.57","-1034.58","HYG","11.847","2.822","-17.528","F5IV-V","HYG"
"749770","1365-2474-1","671137503843195392","37194","37300","61338","2938","","","74","Gem","","7.65794238","17.67451547","T","195.7614","-78.441","169.225","59.435","G_R3","5.04","-1.419","1.616","HIP","25.342","G_R3","5.374","-1.199","G_R3","-14.821","20.116","6.633","K5","T"
"752372","5980-1606-1","3029166186781118336","37273","37379","61772","2959","","","","Pup","","7.67311392","-15.26392361","T","213.1523","-87.219","186.22","-56.116","G_R3","4.98","-1.663","1.543","HIP","0.321","G_R3","-2.171","-27.678","G_R3","4.978","-5.457","-27.065","K3 III","T"
"752768","4626-748-1","1152025922322662656","37285","37391","51802","2609","","","","Cep","","7.6751447","87.02009101","T","162.5546","-3.588","7.651","162.335","G_R3","5.05","-1.005","1.604","HIP","-27.934","G_R3","-37.838","-32.969","G_R3","16.241","34.037","-29.217","M0","T"
"755006","5414-2746-1","3041619014955371392","37340","37447","61935","2970","","Alp","26","Mon","","7.68745354","-9.55112894","T","44.6749","-18.836","39.826","-7.413","G_R3","3.94","0.69","1.022","HIP","11.0","HYG","-74.989","-19.838","G_R3","10.017","15.966","-5.968","K0 III","T"
"749712","7644-2700-1","5585285049228526080","37191","37297","61831","2961","","","","Pup","","7.65759376","-38.30802555","T","193.8903","-63.971","138.041","-120.19","G_R3","4.84","-1.598","-0.189","HIP","26.0","HYG","-20.7","16.079","G_R3","4.832","34.823","-4.52","B3 V","T"
"755046","7645-3249-1","5586717403640706304","37343","37450","62226","2981","","","","Pup","","7.68772557","-38.53353302","T","191.5729","-64.08","135.465","-119.345","G_R3","5.41","-1.002","-0.13","HIP","40.0","HYG","-20.836","15.879","G_R3","-0.116","44.497","-13.639","B3 V","T"
"756782","9188-1864-1","5263150888430619904","37397","37504","63295","3024","","Zet","","Vol","","7.69701717","-72.60609618","T","44.5678","-5.726","12.03","-42.53","G_R3","3.93","0.685","1.033","HIP","48.496","G_R3","33.006","14.816","G_R3","-13.811","12.79","-45.342","K0 III","T"
"760174","8134-800-1","5531762678610961664","37498","37606","62644","2998","Gl 284","","","Pup","","7.71586009","-45.17311909","T","23.3529","-7.149","14.83","-16.563","G_R3","5.04","3.198","0.765","HIP","24.275","G_R3","-79.012","-554.005","G_R3","19.337","-19.969","-60.453","G6 IV","T"
"760373","3794-1738-1","1082548980858594560","37502","37609","61497","2946","","","24","Lyn","","7.716788","58.71036","HIP_X","78.7604","-17.772","36.843","67.305","G_R3","4.93","0.448","0.104","HIP","9.0","HYG","-37.323","-52.367","G_R3","3.261","25.313","-2.464","A3IVn","HYG"
"761319","1924-2022-1","878467085735262720","37522","37629","62044","2973","","Sig","75","Gem","","7.72186851","28.88351125","T","36.8718","-14.0655","29.06","17.8101","G_R3","4.23","1.397","1.118","HIP","46.0","HYG","61.692","-229.213","G_R3","-35.685","48.975","-12.861","K1III","T"
"762005","6552-3227-1","5599927623535365888","37541","37648","62576","2993","","","1","Pup","","7.725663","-28.410885","HIP_X","241.6366","-92.785","191.21","-114.969","G_R3","4.63","-2.286","1.632","HIP","33.0","HYG","-13.782","29.646","G_R3","-5.522","47.542","14.167","K5III","HYG"
"762480","7649-2744-1","5536661140353547008","37557","37664","62713","3002","","","","Pup","","7.7283136","-40.93374591","T","67.6794","-22.353","45.984","-44.343","G_R3","5.12","0.968","1.104","HIP","52.394","G_R3","130.96","-170.919","G_R3","-39.385","-15.083","-75.755","K1 III","T"
"762791","6552-3228-1","5599824647403389952","37570","37677","62623","2996","","","3","Pup","","7.73013","-28.954826","HIP_X","1027.5668","-393.472","808.456","-497.466","G_R3","3.94","-6.119","0.16","HIP","25.0","HYG","-5.096","4.035","G_R3","8.583","39.088","5.095","A2Iab","HYG"
"763535","3412-2662-1","982431540841766912","37594","37701","61931","2969","","","","Lyn","","7.73449454","50.43379644","T","132.0516","-36.8958","75.5887","101.7972","G_R3","5.31","-0.294","-0.001","HIP","19.75","G_R3","-5.434","-26.351","G_R3","-8.039","24.225","4.718","A 0 IIIN","T"
"764688","1916-2156-1","867815979158660352","37633","37740","62345","2985","","Kap","77","Gem","","7.74079183","24.39799681","T","45.2679","-18.1442","37.0184","18.6988","G_R3","3.57","0.291","0.932","HIP","21.0","HYG","-28.403","-50.675","G_R3","-4.921","23.889","-1.229","G8III","T"
"763657","1916-2155-1","868802550325278336","37597","37704","62285","2983","","","76","Gem","","7.73525398","25.78415832","T","199.0187","-78.639","161.028","86.57","G_R3","5.3","-1.194","1.535","HIP","0.965","G_R3","-13.326","-20.079","G_R3","7.3","13.702","-16.637","K5III","T"
"767018","7645-3246-1","5538814190283894656","37711","37819","63032","3017","","","","Pup","","7.75424909","-37.96858216","T","339.4474","-118.625","239.874","-208.838","G_R3","3.62","-4.034","1.706","HIP","17.0","HYG","-10.54","5.584","G_R3","6.811","24.487","-3.375","K4 III","T"
"767229","1920-2194-1","","37718","37826","62509","2990","Gl 286","Bet","78","Gem","Pollux","7.75537884","28.02631031","T","10.3584","-4.055","8.195","4.867","HIP","1.16","1.084","0.991","HIP","3.6","HYG","-625.69","-45.95","HYG","25.656","17.426","-0.3","K0III","T"
"768956","5422-3293-1","3029560533494670592","37783","37891","62952","3015","","","4","Pup","","7.76579747","-14.56380459","T","67.7494","-29.245","58.69","-17.036","G_R3","5.03","0.875","0.342","HIP","-4.822","G_R3","-10.782","5.991","G_R3","4.965","-2.2","3.075","F2 V","T"
"770884","2959-1907-1","919880637870448640","37838","37946","62647","2999","","","","Lyn","","7.77757866","37.51739466","T","121.2828","-43.169","85.968","73.861","G_R3","5.15","-0.269","1.588","HIP","-37.307","G_R3","28.161","13.084","G_R3","0.866","-37.803","-16.753","M0","T"
"767943","7114-2950-1","5588607120530408832","37745","37853","63077","3018","Gl 288A","","","Pup","","7.75971817","-34.17244838","T","15.2778","-5.6203","11.3229","-8.5816","G_R3","5.36","4.44","0.589","HIP","102.6","HYG","-222.267","1707.696","G_R3","-54.202","145.419","44.696","G0V","HYG"
"769450","1366-2455-1","671619021218304640","37800","37908","62721","3003","","","81","Gem","","7.76873532","18.51003847","T","95.1602","-40.3079","80.7356","30.2111","G_R3","4.89","-0.002","1.425","HIP","81.0","HYG","-77.972","-51.68","G_R3","-6.146","91.054","3.608","K5III","T"
"772954","7645-3247-1","5538726710386348160","37902","38010","63465","3035","","","","Pup","","7.79027554","-38.51114117","T","369.6468","-130.657","258.052","-230.167","G_R3","5.07","-2.769","-0.112","HIP","12.0","HYG","-9.433","4.865","G_R3","8.107","20.58","-0.801","B2 IV/V","T"
"773199","2458-2151-1","882055857328202112","37908","38016","62898","3013","","Pi","80","Gem","","7.79175658","33.41569943","T","180.0264","-67.931","134.036","99.142","G_R3","5.14","-1.137","1.635","HIP","-13.838","G_R3","-17.48","-28.334","G_R3","12.508","8.319","-27.804","K2","T"
"774817","6544-4213-1","5602287587814648448","37962","38070","63462","3034","","Omi","","Pup","","7.801436","-25.937169","HIP_X","332.1202","-135.692","266.063","-145.265","G_R3","4.4","-3.206","-0.07","HIP","15.0","HYG","-10.257","4.71","G_R3","6.784","22.243","0.108","B1IV:nne","HYG"
"769830","782-542-1","3149891532709008256","37813","37921","62832","3008","","","11","CMi","","7.77116682","10.76825481","T","92.3074","-40.558","81.107","17.246","G_R3","5.25","0.424","0.018","HIP","28.0","HYG","-30.318","-25.278","G_R3","-1.361","32.384","-5.635","A1V","T"
